seconds,temp_comp_c
27.886,53.209
27.913,53.384
27.926,53.559
27.952,53.384
27.967,53.384
27.994,53.384
28.010,53.384
28.029,53.559
28.052,53.384
28.072,53.384
28.093,53.384
28.110,53.384
28.130,53.559
28.153,53.384
28.171,53.384
28.193,53.384
28.213,53.559
28.232,53.559
28.253,53.559
28.274,53.559
28.294,53.209
28.314,53.559
28.335,53.559
28.353,53.559
28.366,53.559
28.395,53.559
28.412,53.559
28.434,53.559
28.453,53.559
28.468,53.559
28.493,53.735
28.509,53.735
28.534,53.559
28.554,53.735
28.570,53.735
28.590,53.735
28.611,53.912
28.635,53.735
28.654,53.735
28.675,53.735
28.692,53.559
28.713,53.735
28.733,53.735
28.754,53.735
28.774,53.735
28.795,54.089
28.816,54.089
28.835,53.735
28.856,53.912
28.876,53.912
28.886,53.735
28.907,53.735
28.928,53.912
28.954,53.912
28.976,53.912
28.993,53.912
29.016,53.912
29.029,53.559
29.054,53.912
29.071,53.912
29.091,54.089
29.112,53.912
29.133,53.735
29.154,54.089
29.173,53.912
29.193,53.912
29.213,54.089
29.234,54.089
29.254,54.089
29.275,54.266
29.296,54.089
29.316,53.912
29.336,54.089
29.357,54.089
29.377,54.089
29.397,54.089
29.417,54.089
29.437,54.089
29.458,54.089
29.478,54.089
29.498,54.266
29.518,54.445
29.538,54.089
29.558,54.089
29.578,54.089
29.598,54.089
29.609,53.912
29.629,54.266
29.655,54.266
29.670,54.266
29.696,54.445
29.711,54.266
29.732,54.266
29.757,54.266
29.773,54.266
29.793,54.266
29.819,54.266
29.834,54.266
29.855,54.266
29.876,54.266
29.896,54.266
29.917,54.983
29.936,54.445
29.957,54.266
29.979,54.266
29.998,54.445
30.019,54.445
30.039,53.912
30.059,54.445
30.080,54.266
30.100,54.445
30.120,54.445
30.140,54.445
30.156,54.623
30.171,54.445
30.191,54.445
30.220,54.445
30.232,54.623
30.256,54.445
30.278,54.445
30.297,54.623
30.318,54.623
30.334,54.623
30.356,54.445
30.375,54.445
30.396,54.623
30.419,54.623
30.438,54.623
30.460,54.623
30.479,54.623
30.499,54.623
30.520,54.623
30.541,54.623
30.561,54.623
30.571,54.623
30.593,54.803
30.612,54.623
30.633,54.623
30.657,54.623
30.676,54.266
30.701,54.623
30.721,54.623
30.734,54.266
30.757,54.623
30.780,54.803
30.799,54.623
30.821,54.803
30.840,54.803
30.857,54.623
30.876,54.623
30.896,54.803
30.921,54.803
30.942,54.803
30.961,54.623
30.978,54.803
31.000,54.803
31.019,54.803
31.040,54.983
31.060,54.803
31.081,54.803
31.102,54.803
31.122,54.803
31.142,54.803
31.163,54.803
31.173,54.803
31.202,54.803
31.219,54.983
31.234,54.983
31.262,54.803
31.274,54.445
31.300,54.803
31.320,54.983
31.337,54.983
31.361,54.983
31.380,54.983
31.396,54.983
31.417,56.263
31.438,54.983
31.461,54.983
31.479,54.983
31.499,54.983
31.520,54.089
31.543,54.983
31.561,55.164
31.583,54.983
31.604,54.983
31.623,54.983
31.644,54.983
31.659,54.983
31.684,54.983
31.703,54.983
31.720,54.803
31.744,54.983
31.759,54.983
31.785,55.164
31.805,55.164
31.824,55.164
31.843,54.983
31.865,55.164
31.881,55.164
31.903,55.164
31.917,54.983
31.938,55.164
31.960,55.164
31.985,55.164
31.999,55.164
32.020,55.164
32.040,55.164
32.061,55.164
32.081,55.164
32.103,55.164
32.121,55.164
32.142,55.164
32.162,55.346
32.183,55.164
32.203,55.346
32.226,55.164
32.244,55.164
32.264,55.346
32.286,55.346
32.305,55.346
32.326,55.164
32.346,55.346
32.366,55.346
32.376,55.346
32.397,55.346
32.417,55.346
32.447,55.346
32.461,55.346
32.479,55.346
32.506,55.346
32.520,55.346
32.541,55.346
32.561,55.346
32.584,55.346
32.603,55.346
32.626,55.346
32.647,55.346
32.663,55.346
32.683,55.346
32.704,55.711
32.726,55.346
32.745,55.346
32.768,55.346
32.787,54.983
32.805,55.528
32.825,55.346
32.847,55.528
32.866,54.266
32.887,55.528
32.908,55.528
32.927,55.528
32.948,55.528
32.967,55.346
32.988,55.346
33.008,55.528
33.028,53.559
33.048,55.528
33.068,55.528
33.078,55.711
33.108,55.346
33.126,55.528
33.148,55.528
33.169,55.528
33.185,55.711
33.204,55.528
33.229,55.528
33.248,55.528
33.268,55.528
33.282,55.528
33.303,55.711
33.327,55.528
33.344,55.711
33.369,55.711
33.387,55.528
33.405,55.528
33.429,55.894
33.449,55.711
33.469,55.528
33.488,55.711
33.509,55.894
33.528,55.711
33.550,55.711
33.569,55.711
33.589,55.528
33.610,55.711
33.630,55.711
33.646,55.711
33.663,55.528
33.688,55.711
33.709,55.711
33.728,55.711
33.750,56.263
33.763,55.711
33.788,55.711
33.804,55.711
33.829,55.711
33.851,55.711
33.865,55.711
33.888,55.711
33.908,55.711
33.930,55.711
33.951,55.711
33.971,55.711
33.983,55.711
34.009,55.711
34.031,55.894
34.050,55.894
34.071,55.894
34.091,55.711
34.111,55.711
34.129,55.711
34.152,55.894
34.170,56.263
34.184,55.894
34.202,55.894
34.228,55.894
34.243,55.894
34.269,55.894
34.286,56.822
34.309,55.711
34.326,55.894
34.346,55.894
34.367,55.894
34.387,55.894
34.412,55.894
34.427,55.894
34.446,56.078
34.467,55.894
34.488,55.894
34.512,55.894
34.530,55.894
34.552,56.078
34.571,56.078
34.589,55.894
34.610,56.263
34.631,56.078
34.651,55.894
34.672,56.263
34.692,56.078
34.712,56.078
34.733,56.078
34.753,56.078
34.765,56.078
34.784,56.078
34.804,55.894
34.833,56.078
34.847,56.078
34.865,55.711
34.885,55.894
34.906,55.894
34.926,56.078
