seconds,temp_comp_c
17.783,15.646
17.802,15.646
17.823,15.646
17.849,15.538
17.863,15.646
17.884,15.538
17.904,15.538
17.930,15.538
17.949,15.430
17.966,15.430
17.988,15.430
18.009,15.430
18.030,14.891
18.049,15.322
18.068,15.322
18.088,15.322
18.108,15.322
18.128,15.322
18.149,15.214
18.171,15.106
18.191,15.106
18.211,15.214
18.228,15.106
18.249,15.106
18.269,15.106
18.287,15.106
18.303,14.998
18.327,14.998
18.350,14.998
18.364,14.998
18.391,14.891
18.405,14.891
18.426,14.891
18.450,14.891
18.471,14.891
18.489,14.783
18.507,14.891
18.530,14.891
18.551,14.675
18.571,14.783
18.592,14.675
18.611,14.675
18.632,14.675
18.652,14.675
18.672,14.675
18.692,14.675
18.711,14.568
18.732,14.675
18.753,14.568
18.772,14.568
18.788,14.460
18.809,14.352
18.830,14.137
18.851,14.460
18.871,14.352
18.891,14.352
18.912,14.352
18.932,14.245
18.952,14.245
18.973,14.245
18.983,14.245
19.013,14.245
19.034,14.245
19.051,14.137
19.072,14.245
19.092,14.137
19.109,14.137
19.133,14.137
19.151,14.030
19.171,14.030
19.192,14.030
19.207,13.922
19.228,14.137
19.251,13.922
19.270,13.922
19.289,13.922
19.309,13.922
19.330,13.922
19.352,13.922
19.371,13.815
19.391,13.815
19.411,13.815
19.432,13.815
19.452,13.707
19.473,13.922
19.494,13.815
19.513,13.707
19.534,13.707
19.554,13.707
19.574,13.707
19.594,13.600
19.615,13.600
19.633,13.600
19.655,13.600
19.666,13.600
19.686,13.600
19.709,13.492
19.727,13.492
19.752,13.492
19.770,13.492
19.789,13.492
19.814,13.492
19.830,13.492
19.853,13.492
19.876,13.063
19.894,13.385
19.912,13.385
19.934,13.385
19.954,13.278
19.974,13.385
19.994,13.278
20.014,13.278
20.035,13.600
20.056,13.385
20.075,13.170
20.096,13.170
20.113,13.170
20.135,13.063
20.156,12.956
20.175,13.063
20.188,13.063
20.209,13.063
20.229,13.170
20.253,12.956
20.271,12.956
20.291,12.956
20.311,12.956
20.335,12.956
20.353,12.956
20.373,12.956
20.393,12.848
20.414,12.848
20.434,12.848
20.455,12.848
20.475,12.741
20.496,12.848
20.517,12.741
20.527,12.741
20.554,12.741
20.572,12.741
20.588,12.741
20.609,12.741
20.635,12.634
20.654,12.634
20.676,12.634
20.691,12.741
20.712,12.634
20.737,12.634
20.756,12.634
20.773,12.634
20.793,12.526
20.813,12.526
20.838,12.526
